Country_Region,Date,Tests,Confirmed
Michigan,2020-09-13,21291.0,556
Michigan State,2020-09-13,2215.0,1298
Indiana,2020-09-13,31463.0,2020
Purdue,2020-09-13,17957.0,489
Maryland,2020-09-13,19693.0,184
UW-Madison,2020-09-13,28330.0,1487
Rutgers,2020-09-13,28764.0,150
Minnesota,2020-09-14,3026.0,147
UW-Madison,2020-09-14,28357.0,1489
Michigan,2020-09-14,21291.0,556
Penn State,2020-09-14,23209.0,1691
Northwestern,2020-09-14,13520.0,92
Rutgers,2020-09-14,28764.0,150
Maryland,2020-09-14,19695.0,186
Michigan State,2020-09-14,3233.0,1729
Illinois,2020-09-14,304740.0,2024
Ohio State,2020-09-14,65375.0,2423
Purdue,2020-09-14,18973.0,513
Iowa,2020-09-14,,1868
Nebraska,2020-09-14,3864.0,623
Indiana,2020-09-14,43697.0,2330
Minnesota,2020-09-15,3026.0,147
Illinois,2020-09-15,315972.0,2069
Michigan,2020-09-15,21291.0,556
Nebraska,2020-09-15,4009.0,639
Maryland,2020-09-15,19695.0,186
UW-Madison,2020-09-15,28749.0,1500
Ohio State,2020-09-15,69387.0,2502
Northwestern,2020-09-15,13520.0,92
Iowa,2020-09-15,,1912
Rutgers,2020-09-15,28764.0,150
Indiana,2020-09-15,43697.0,2330
Penn State,2020-09-15,23209.0,1691
Purdue,2020-09-15,19918.0,545
Michigan State,2020-09-15,3233.0,1729
UW-Madison,2020-09-16,30636.0,1627
Michigan,2020-09-16,21291.0,556
Penn State,2020-09-16,23209.0,1691
Purdue,2020-09-16,21589.0,575
Ohio State,2020-09-16,73077.0,2583
Northwestern,2020-09-16,13520.0,116
Michigan State,2020-09-16,3233.0,1729
Maryland,2020-09-16,19717.0,198
Indiana,2020-09-16,43697.0,2330
Rutgers,2020-09-16,28764.0,150
Minnesota,2020-09-16,3026.0,147
Iowa,2020-09-16,,1912
Nebraska,2020-09-16,4166.0,657
Illinois,2020-09-16,325937.0,2093
Rutgers,2020-09-17,28764.0,150
Nebraska,2020-09-17,4282.0,669
Illinois,2020-09-17,333739.0,2111
Purdue,2020-09-17,22400.0,591
Iowa,2020-09-17,,1945
Northwestern,2020-09-17,13520.0,116
Ohio State,2020-09-17,76098.0,2624
Michigan,2020-09-17,21291.0,556
Minnesota,2020-09-17,3026.0,147
Maryland,2020-09-17,21103.0,213
UW-Madison,2020-09-17,32144.0,1714
Michigan State,2020-09-17,3233.0,1729
Indiana,2020-09-17,43697.0,2330
Penn State,2020-09-17,23209.0,1691
Penn State,2020-09-18,30175.0,2385
Indiana,2020-09-18,43697.0,2330
Minnesota,2020-09-18,3257.0,190
Michigan State,2020-09-18,3233.0,1729
Michigan,2020-09-18,21291.0,556
Ohio State,2020-09-18,77838.0,2673
Northwestern,2020-09-18,15465.0,116
Illinois,2020-09-18,344303.0,2138
Maryland,2020-09-18,22770.0,223
Nebraska,2020-09-18,4411.0,683
UW-Madison,2020-09-18,33689.0,1789
Purdue,2020-09-18,23050.0,617
Iowa,2020-09-18,,1945
Rutgers,2020-09-18,28764.0,150
Michigan,2020-09-19,21291.0,556
Minnesota,2020-09-19,3257.0,190
UW-Madison,2020-09-19,35334.0,1853
Michigan State,2020-09-19,3233.0,1729
Northwestern,2020-09-19,15465.0,116
Penn State,2020-09-19,30175.0,2385
Maryland,2020-09-19,24280.0,236
Rutgers,2020-09-19,28764.0,150
Iowa,2020-09-19,,1982
Illinois,2020-09-19,348436.0,2151
Nebraska,2020-09-19,4515.0,695
Indiana,2020-09-19,43697.0,2330
Ohio State,2020-09-19,78270.0,2676
Purdue,2020-09-19,23268.0,628
Michigan,2020-09-20,25714.0,837
Maryland,2020-09-20,25096.0,245
Ohio State,2020-09-20,78270.0,2676
Northwestern,2020-09-20,15465.0,116
UW-Madison,2020-09-20,36289.0,1899
Illinois,2020-09-20,352819.0,2162
Iowa,2020-09-20,,1982
Michigan State,2020-09-20,3233.0,1729
Nebraska,2020-09-20,4647.0,705
Minnesota,2020-09-20,3257.0,190
Purdue,2020-09-20,23402.0,643
Penn State,2020-09-20,30175.0,2385
Rutgers,2020-09-20,32008.0,228
Indiana,2020-09-20,43697.0,2330
Michigan State,2020-09-21,3721.0,1903
Minnesota,2020-09-21,3257.0,190
Indiana,2020-09-21,55454.0,2524
Michigan,2020-09-21,25714.0,837
Illinois,2020-09-21,363293.0,2204
Iowa,2020-09-21,,1982
Nebraska,2020-09-21,4706.0,710
Purdue,2020-09-21,24162.0,661
UW-Madison,2020-09-21,36299.0,1902
Ohio State,2020-09-21,82378.0,2734
Maryland,2020-09-21,25888.0,248
Northwestern,2020-09-21,17261.0,130
Rutgers,2020-09-21,32008.0,228
Penn State,2020-09-21,30175.0,2385
Iowa,2020-09-22,,2018
Northwestern,2020-09-22,17261.0,130
Purdue,2020-09-22,24987.0,687
Indiana,2020-09-22,55454.0,2524
Penn State,2020-09-22,30175.0,2385
Rutgers,2020-09-22,32008.0,228
Minnesota,2020-09-22,3257.0,190
Illinois,2020-09-22,374323.0,2266
Maryland,2020-09-22,25951.0,252
Nebraska,2020-09-22,4779.0,716
UW-Madison,2020-09-22,36971.0,1915
Michigan State,2020-09-22,3721.0,1903
Ohio State,2020-09-22,86132.0,2788
Michigan,2020-09-22,25714.0,837
Iowa,2020-09-23,,2018
Illinois,2020-09-23,383994.0,2294
Ohio State,2020-09-23,89916.0,2831
Rutgers,2020-09-23,32008.0,228
Indiana,2020-09-23,55454.0,2524
Michigan State,2020-09-23,3721.0,1903
Purdue,2020-09-23,26589.0,741
Michigan,2020-09-23,25714.0,837
Maryland,2020-09-23,26248.0,258
UW-Madison,2020-09-23,38333.0,1947
Penn State,2020-09-23,30175.0,2385
Nebraska,2020-09-23,4837.0,723
Minnesota,2020-09-23,3257.0,190
Northwestern,2020-09-23,17261.0,130
Illinois,2020-09-24,393080.0,2321
UW-Madison,2020-09-24,39607.0,1982
Rutgers,2020-09-24,32008.0,228
Purdue,2020-09-24,27436.0,787
Indiana,2020-09-24,55454.0,2524
Penn State,2020-09-24,30175.0,2385
Nebraska,2020-09-24,4975.0,743
Northwestern,2020-09-24,19378.0,130
Minnesota,2020-09-24,3257.0,190
Ohio State,2020-09-24,93367.0,2869
Iowa,2020-09-24,,2029
Michigan,2020-09-24,25714.0,837
Michigan State,2020-09-24,3721.0,1903
Maryland,2020-09-24,27445.0,273
Michigan State,2020-09-25,3721.0,1903
Maryland,2020-09-25,27844.0,282
Indiana,2020-09-25,55454.0,2524
Penn State,2020-09-25,36832.0,2879
Northwestern,2020-09-25,19378.0,130
Ohio State,2020-09-25,95497.0,2891
Minnesota,2020-09-25,3562.0,242
Michigan,2020-09-25,25714.0,837
Nebraska,2020-09-25,5085.0,756
Illinois,2020-09-25,404170.0,2362
Purdue,2020-09-25,28322.0,805
Iowa,2020-09-25,,2029
UW-Madison,2020-09-25,41265.0,2004
Rutgers,2020-09-25,32008.0,228
Iowa,2020-09-26,,2039
Northwestern,2020-09-26,19378.0,130
Indiana,2020-09-26,55454.0,2524
Maryland,2020-09-26,30879.0,309
UW-Madison,2020-09-26,42136.0,2022
Nebraska,2020-09-26,5219.0,760
Michigan State,2020-09-26,3721.0,1903
Illinois,2020-09-26,408062.0,2379
Michigan,2020-09-26,25714.0,837
Ohio State,2020-09-26,96212.0,2897
Rutgers,2020-09-26,32008.0,228
Minnesota,2020-09-26,3562.0,242
Purdue,2020-09-26,28634.0,839
Penn State,2020-09-26,36832.0,2879
Maryland,2020-09-27,31246.0,321
Northwestern,2020-09-27,19378.0,130
Minnesota,2020-09-27,3562.0,242
Penn State,2020-09-27,36832.0,2879
Iowa,2020-09-27,,2039
Ohio State,2020-09-27,96279.0,2897
Rutgers,2020-09-27,34947.0,295
Indiana,2020-09-27,55454.0,2524
Michigan,2020-09-27,30641.0,981
Illinois,2020-09-27,412470.0,2407
Purdue,2020-09-27,28921.0,862
Michigan State,2020-09-27,3721.0,1903
UW-Madison,2020-09-27,42591.0,2033
Nebraska,2020-09-27,5311.0,769
Illinois,2020-09-28,423206.0,2443
Michigan,2020-09-28,30641.0,981
Michigan State,2020-09-28,4013.0,2005
Purdue,2020-09-28,29680.0,878
Minnesota,2020-09-28,3562.0,242
UW-Madison,2020-09-28,42595.0,2033
Maryland,2020-09-28,31249.0,321
Iowa,2020-09-28,,2039
Nebraska,2020-09-28,5528.0,783
Ohio State,2020-09-28,99864.0,2937
Penn State,2020-09-28,36832.0,2879
Rutgers,2020-09-28,34947.0,295
Indiana,2020-09-28,67428.0,2665
Northwestern,2020-09-28,21626.0,145
Iowa,2020-09-29,,2053
Purdue,2020-09-29,30513.0,900
Rutgers,2020-09-29,34947.0,295
Northwestern,2020-09-29,21626.0,145
Michigan,2020-09-29,30641.0,981
Minnesota,2020-09-29,3562.0,242
Indiana,2020-09-29,67428.0,2665
Michigan State,2020-09-29,4013.0,2005
Maryland,2020-09-29,31256.0,324
UW-Madison,2020-09-29,44573.0,2049
Illinois,2020-09-29,433843.0,2479
Nebraska,2020-09-29,5648.0,790
Penn State,2020-09-29,36832.0,2879
Ohio State,2020-09-29,103626.0,2967
Rutgers,2020-09-30,34947.0,295
Northwestern,2020-09-30,21626.0,145
Ohio State,2020-09-30,107155.0,2987
Minnesota,2020-09-30,3562.0,242
Illinois,2020-09-30,444197.0,2511
UW-Madison,2020-09-30,46325.0,2069
Purdue,2020-09-30,31844.0,924
Indiana,2020-09-30,67428.0,2665
Nebraska,2020-09-30,5767.0,799
Michigan State,2020-09-30,4013.0,2005
Iowa,2020-09-30,,2053
Maryland,2020-09-30,31281.0,327
Penn State,2020-09-30,36832.0,2879
Michigan,2020-09-30,30641.0,981
Michigan State,2020-10-01,4013.0,2005
Penn State,2020-10-01,36832.0,2879
Maryland,2020-10-01,33278.0,340
Ohio State,2020-10-01,110534.0,3016
Nebraska,2020-10-01,6033.0,816
Minnesota,2020-10-01,3562.0,242
UW-Madison,2020-10-01,47772.0,2078
Rutgers,2020-10-01,34947.0,295
Indiana,2020-10-01,67428.0,2665
Purdue,2020-10-01,32870.0,945
Northwestern,2020-10-01,23982.0,145
Illinois,2020-10-01,451774.0,2538
Iowa,2020-10-01,,2059
Michigan,2020-10-01,30641.0,981
Maryland,2020-10-02,33526.0,351
Illinois,2020-10-02,462539.0,2556
Michigan,2020-10-02,30641.0,981
Indiana,2020-10-02,67428.0,2665
Rutgers,2020-10-02,34947.0,295
Purdue,2020-10-02,33746.0,957
Minnesota,2020-10-02,3979.0,270
Iowa,2020-10-02,,2059
Penn State,2020-10-02,43666.0,3320
Michigan State,2020-10-02,4013.0,2005
Nebraska,2020-10-02,6206.0,834
Ohio State,2020-10-02,112661.0,3038
UW-Madison,2020-10-02,48937.0,2088
Northwestern,2020-10-02,23982.0,145
Penn State,2020-10-03,43666.0,3320
Rutgers,2020-10-03,34947.0,295
UW-Madison,2020-10-03,50553.0,2103
Indiana,2020-10-03,67428.0,2665
Maryland,2020-10-03,35238.0,374
Iowa,2020-10-03,,2082
Illinois,2020-10-03,466390.0,2565
Northwestern,2020-10-03,23982.0,145
Ohio State,2020-10-03,112682.0,3049
Nebraska,2020-10-03,6333.0,841
Michigan,2020-10-03,30641.0,981
Purdue,2020-10-03,34089.0,961
Michigan State,2020-10-03,4013.0,2005
Minnesota,2020-10-03,3979.0,270
Nebraska,2020-10-04,6414.0,845
Rutgers,2020-10-04,38585.0,347
Michigan State,2020-10-04,4013.0,2005
Iowa,2020-10-04,,2082
Michigan,2020-10-04,35185.0,1207
Northwestern,2020-10-04,23982.0,145
Maryland,2020-10-04,35814.0,393
Minnesota,2020-10-04,3979.0,270
Ohio State,2020-10-04,113464.0,3050
Purdue,2020-10-04,34405.0,977
Illinois,2020-10-04,470764.0,2569
Penn State,2020-10-04,43666.0,3320
Indiana,2020-10-04,67428.0,2665
UW-Madison,2020-10-04,50858.0,2105
Michigan State,2020-10-05,4368.0,2121
Illinois,2020-10-05,481906.0,2617
Minnesota,2020-10-05,3979.0,270
Rutgers,2020-10-05,38585.0,347
Nebraska,2020-10-05,6577.0,855
Penn State,2020-10-05,43666.0,3320
Indiana,2020-10-05,78877.0,2841
Iowa,2020-10-05,,2082
Michigan,2020-10-05,35185.0,1207
Northwestern,2020-10-05,25502.0,155
UW-Madison,2020-10-05,50859.0,2105
Ohio State,2020-10-05,117272.0,3074
Maryland,2020-10-05,35895.0,396
Purdue,2020-10-05,35190.0,1005
Minnesota,2020-10-06,3979.0,270
Northwestern,2020-10-06,25502.0,155
Penn State,2020-10-06,43666.0,3320
Rutgers,2020-10-06,38585.0,347
Illinois,2020-10-06,492275.0,2642
Iowa,2020-10-06,,2100
Maryland,2020-10-06,35896.0,406
Michigan State,2020-10-06,4368.0,2121
Indiana,2020-10-06,78877.0,2841
Ohio State,2020-10-06,121169.0,3110
Michigan,2020-10-06,35185.0,1207
Nebraska,2020-10-06,6652.0,859
UW-Madison,2020-10-06,52252.0,2115
Purdue,2020-10-06,36101.0,1031
Iowa,2020-10-07,,2100
Purdue,2020-10-07,37634.0,1067
Nebraska,2020-10-07,6768.0,866
Illinois,2020-10-07,502055.0,2663
Ohio State,2020-10-07,124993.0,3147
UW-Madison,2020-10-07,54023.0,2127
Penn State,2020-10-07,43666.0,3320
Northwestern,2020-10-07,25502.0,155
Indiana,2020-10-07,78877.0,2841
Minnesota,2020-10-07,3979.0,270
Maryland,2020-10-07,35908.0,419
Michigan,2020-10-07,35185.0,1207
Michigan State,2020-10-07,4368.0,2121
Rutgers,2020-10-07,38585.0,347
Rutgers,2020-10-08,38585.0,347
Michigan,2020-10-08,35185.0,1207
Minnesota,2020-10-08,3979.0,270
Maryland,2020-10-08,35911.0,427
Ohio State,2020-10-08,128796.0,3173
Penn State,2020-10-08,43666.0,3320
Illinois,2020-10-08,510008.0,2677
Nebraska,2020-10-08,6853.0,872
Purdue,2020-10-08,38695.0,1107
UW-Madison,2020-10-08,56122.0,2144
Indiana,2020-10-08,78877.0,2841
Michigan State,2020-10-08,4368.0,2121
Iowa,2020-10-08,,2116
Northwestern,2020-10-08,28565.0,160
Rutgers,2020-10-09,38585.0,347
Michigan State,2020-10-09,4368.0,2121
Minnesota,2020-10-09,4410.0,308
Michigan,2020-10-09,35185.0,1207
Penn State,2020-10-09,49369.0,3516
Indiana,2020-10-09,78877.0,2841
Northwestern,2020-10-09,28565.0,160
Maryland,2020-10-09,35940.0,441
Iowa,2020-10-09,,2116
UW-Madison,2020-10-09,57845.0,2163
Illinois,2020-10-09,519875.0,2687
Nebraska,2020-10-09,7213.0,893
Ohio State,2020-10-09,131231.0,3190
Purdue,2020-10-09,39701.0,1139
Maryland,2020-10-10,37406.0,448
Indiana,2020-10-10,78877.0,2841
UW-Madison,2020-10-10,59249.0,2177
Ohio State,2020-10-10,131983.0,3194
Minnesota,2020-10-10,4410.0,308
Northwestern,2020-10-10,28565.0,160
Michigan State,2020-10-10,4368.0,2121
Penn State,2020-10-10,49369.0,3516
Purdue,2020-10-10,40065.0,1147
Iowa,2020-10-10,,2128
Nebraska,2020-10-10,7376.0,898
Michigan,2020-10-10,35185.0,1207
Illinois,2020-10-10,523449.0,2698
Rutgers,2020-10-10,38585.0,347
Minnesota,2020-10-11,4410.0,308
Penn State,2020-10-11,49369.0,3516
Purdue,2020-10-11,40324.0,1158
Nebraska,2020-10-11,7531.0,907
Michigan State,2020-10-11,4368.0,2121
Illinois,2020-10-11,527807.0,2706
Ohio State,2020-10-11,132016.0,3194
Rutgers,2020-10-11,42555.0,363
Indiana,2020-10-11,78877.0,2841
Michigan,2020-10-11,41707.0,1605
Maryland,2020-10-11,37744.0,451
Iowa,2020-10-11,,2128
Northwestern,2020-10-11,28565.0,160
UW-Madison,2020-10-11,59762.0,2184
Penn State,2020-10-12,49369.0,3516
Michigan,2020-10-12,41707.0,1605
Northwestern,2020-10-12,29939.0,167
Indiana,2020-10-12,90658.0,2984
Rutgers,2020-10-12,42555.0,363
Purdue,2020-10-12,41164.0,1186
Nebraska,2020-10-12,7722.0,918
Maryland,2020-10-12,37932.0,455
Illinois,2020-10-12,537380.0,2729
Iowa,2020-10-12,,2128
Ohio State,2020-10-12,135891.0,3227
UW-Madison,2020-10-12,60352.0,2199
Minnesota,2020-10-12,4410.0,308
Michigan State,2020-10-12,4782.0,2197
Northwestern,2020-10-13,29939.0,167
Michigan,2020-10-13,41707.0,1605
Rutgers,2020-10-13,42555.0,363
Penn State,2020-10-13,49369.0,3516
Iowa,2020-10-13,,2145
Illinois,2020-10-13,547437.0,2743
Maryland,2020-10-13,37939.0,458
Michigan State,2020-10-13,4782.0,2197
Indiana,2020-10-13,90658.0,2984
Minnesota,2020-10-13,4410.0,308
UW-Madison,2020-10-13,61876.0,2216
Nebraska,2020-10-13,7883.0,925
Purdue,2020-10-13,41986.0,1208
Ohio State,2020-10-13,139780.0,3262
Nebraska,2020-10-14,8205.0,950
UW-Madison,2020-10-14,64071.0,2232
Penn State,2020-10-14,49369.0,3516
Northwestern,2020-10-14,29939.0,167
Minnesota,2020-10-14,4410.0,308
Rutgers,2020-10-14,42555.0,363
Indiana,2020-10-14,90658.0,2984
Michigan State,2020-10-14,4782.0,2197
Iowa,2020-10-14,,2145
Purdue,2020-10-14,43502.0,1244
Ohio State,2020-10-14,143441.0,3298
Michigan,2020-10-14,41707.0,1605
Maryland,2020-10-14,37956.0,471
Illinois,2020-10-14,556769.0,2754
UW-Madison,2020-10-15,65925.0,2252
Northwestern,2020-10-15,33461.0,177
Minnesota,2020-10-15,4410.0,308
Penn State,2020-10-15,49369.0,3516
Purdue,2020-10-15,44519.0,1256
Illinois,2020-10-15,564546.0,2763
Ohio State,2020-10-15,147137.0,3323
Nebraska,2020-10-15,8499.0,961
Rutgers,2020-10-15,42555.0,363
Michigan,2020-10-15,41707.0,1605
Indiana,2020-10-15,90658.0,2984
Maryland,2020-10-15,38064.0,473
Michigan State,2020-10-15,4782.0,2197
Iowa,2020-10-15,,2161
Rutgers,2020-10-16,42555.0,363
Michigan,2020-10-16,41707.0,1605
Northwestern,2020-10-16,33461.0,177
Michigan State,2020-10-16,4782.0,2197
Minnesota,2020-10-16,4734.0,344
Iowa,2020-10-16,,2161
Nebraska,2020-10-16,8722.0,978
UW-Madison,2020-10-16,67589.0,2270
Maryland,2020-10-16,38296.0,477
Ohio State,2020-10-16,149765.0,3342
Penn State,2020-10-16,54768.0,3752
Purdue,2020-10-16,45394.0,1268
Illinois,2020-10-16,574246.0,2772
Indiana,2020-10-16,90658.0,2984
Michigan State,2020-10-17,4782.0,2197
Indiana,2020-10-17,90658.0,2984
Illinois,2020-10-17,577912.0,2774
Minnesota,2020-10-17,4734.0,344
Rutgers,2020-10-17,42555.0,363
Penn State,2020-10-17,54768.0,3752
Iowa,2020-10-17,,2168
Nebraska,2020-10-17,8839.0,991
Ohio State,2020-10-17,150491.0,3347
Michigan,2020-10-17,41707.0,1605
UW-Madison,2020-10-17,68963.0,2282
Maryland,2020-10-17,39673.0,479
Purdue,2020-10-17,45641.0,1276
Northwestern,2020-10-17,33461.0,177
Iowa,2020-10-18,,2168
Minnesota,2020-10-18,4734.0,344
Nebraska,2020-10-18,8948.0,996
Purdue,2020-10-18,45886.0,1295
Northwestern,2020-10-18,33461.0,177
Maryland,2020-10-18,40007.0,482
UW-Madison,2020-10-18,68973.0,2282
Penn State,2020-10-18,54768.0,3752
Indiana,2020-10-18,90658.0,2984
Michigan State,2020-10-18,4782.0,2197
Rutgers,2020-10-18,46725.0,395
Illinois,2020-10-18,582232.0,2780
Michigan,2020-10-18,51483.0,1858
Ohio State,2020-10-18,150491.0,3347
Minnesota,2020-10-19,4734.0,344
Illinois,2020-10-19,592843.0,2798
Maryland,2020-10-19,40014.0,483
Iowa,2020-10-19,,2168
Indiana,2020-10-19,101864.0,3114
Purdue,2020-10-19,46889.0,1336
UW-Madison,2020-10-19,69237.0,2286
Michigan,2020-10-19,51483.0,1858
Nebraska,2020-10-19,9127.0,1011
Penn State,2020-10-19,54768.0,3752
Northwestern,2020-10-19,35680.0,195
Rutgers,2020-10-19,46725.0,395
Michigan State,2020-10-19,5085.0,2220
Ohio State,2020-10-19,153806.0,3383
Iowa,2020-10-20,,2197
Ohio State,2020-10-20,157457.0,3409
Maryland,2020-10-20,40016.0,484
Indiana,2020-10-20,101864.0,3114
Nebraska,2020-10-20,9326.0,1025
Illinois,2020-10-20,602807.0,2816
UW-Madison,2020-10-20,70919.0,2313
Michigan State,2020-10-20,5085.0,2220
Michigan,2020-10-20,51483.0,1858
Rutgers,2020-10-20,46725.0,395
Minnesota,2020-10-20,4734.0,344
Northwestern,2020-10-20,35680.0,195
Penn State,2020-10-20,54768.0,3752
Purdue,2020-10-20,47965.0,1371
Michigan,2020-10-21,51483.0,1858
Rutgers,2020-10-21,46725.0,395
Penn State,2020-10-21,54768.0,3752
Ohio State,2020-10-21,161281.0,3442
Michigan State,2020-10-21,5085.0,2220
Illinois,2020-10-21,612446.0,2836
Iowa,2020-10-21,,2197
Nebraska,2020-10-21,9666.0,1040
Northwestern,2020-10-21,35680.0,195
Maryland,2020-10-21,40021.0,485
UW-Madison,2020-10-21,72891.0,2341
Purdue,2020-10-21,49470.0,1429
Minnesota,2020-10-21,4734.0,344
Indiana,2020-10-21,101864.0,3114
Michigan State,2020-10-22,5085.0,2220
Northwestern,2020-10-22,38907.0,216
Maryland,2020-10-22,40889.0,491
Rutgers,2020-10-22,46725.0,395
UW-Madison,2020-10-22,74292.0,2355
Nebraska,2020-10-22,9816.0,1046
Ohio State,2020-10-22,165506.0,3482
Iowa,2020-10-22,,2218
Minnesota,2020-10-22,4734.0,344
Penn State,2020-10-22,54768.0,3752
Illinois,2020-10-22,621027.0,2859
Purdue,2020-10-22,50536.0,1463
Indiana,2020-10-22,101864.0,3114
Michigan,2020-10-22,51483.0,1858
Michigan State,2020-10-23,5085.0,2220
Indiana,2020-10-23,101864.0,3114
Rutgers,2020-10-23,46725.0,395
Northwestern,2020-10-23,38907.0,216
Michigan,2020-10-23,51483.0,1858
Iowa,2020-10-23,,2218
Ohio State,2020-10-23,168664.0,3517
Purdue,2020-10-23,51287.0,1489
Illinois,2020-10-23,630311.0,2881
Maryland,2020-10-23,40983.0,496
Nebraska,2020-10-23,10072.0,1066
UW-Madison,2020-10-23,75699.0,2365
Indiana,2020-10-24,101864.0,3114
Illinois,2020-10-24,634181.0,2896
Ohio State,2020-10-24,169393.0,3521
Michigan,2020-10-24,51483.0,1858
Iowa,2020-10-24,,2240
Northwestern,2020-10-24,38907.0,216
Purdue,2020-10-24,51567.0,1516
Maryland,2020-10-24,42307.0,500
Rutgers,2020-10-24,46725.0,395
UW-Madison,2020-10-24,77029.0,2383
Michigan State,2020-10-24,5085.0,2220
Nebraska,2020-10-24,10217.0,1085
Michigan,2020-10-25,52919.0,2106
Nebraska,2020-10-25,10262.0,1092
UW-Madison,2020-10-25,77586.0,2394
Illinois,2020-10-25,639116.0,2919
Iowa,2020-10-25,,2240
Ohio State,2020-10-25,169393.0,3521
Indiana,2020-10-25,101864.0,3114
Michigan State,2020-10-25,5085.0,2220
Northwestern,2020-10-25,38907.0,216
Purdue,2020-10-25,51795.0,1524
Maryland,2020-10-25,42543.0,504
Michigan,2020-10-26,52919.0,2106
Ohio State,2020-10-26,173047.0,3559
Maryland,2020-10-26,42559.0,510
Nebraska,2020-10-26,10434.0,1102
Purdue,2020-10-26,52997.0,1578
Iowa,2020-10-26,,2240
Illinois,2020-10-26,650228.0,2993
UW-Madison,2020-10-26,77644.0,2396
Maryland,2020-10-27,42566.0,511
Nebraska,2020-10-27,10763.0,1112
Illinois,2020-10-27,660522.0,3029
UW-Madison,2020-10-27,79474.0,2436
Michigan,2020-10-27,52919.0,2106
Maryland,2020-10-28,42579.0,513
